Ciudad,Fecha,NDVI
Zaragoza,2014-07-12,1.4360000000000001e-05
Zaragoza,2014-07-28,1.308e-05
Zaragoza,2014-08-13,1.197e-05
Zaragoza,2014-08-29,1.4040000000000001e-05
Zaragoza,2014-09-14,1.2870000000000002e-05
Zaragoza,2014-09-30,1.3180000000000001e-05
Zaragoza,2014-10-16,1.166e-05
Zaragoza,2014-11-01,1.106e-05
Zaragoza,2014-11-17,9.28e-06
Zaragoza,2014-12-03,1.11e-05
Zaragoza,2014-12-19,9.100000000000001e-06
Zaragoza,2015-01-01,1.0510000000000001e-05
Zaragoza,2015-01-17,7.5e-06
Zaragoza,2015-02-02,1.2180000000000002e-05
Zaragoza,2015-02-18,9.93e-06
Zaragoza,2015-03-06,9.04e-06
Zaragoza,2015-03-22,9.29e-06
Zaragoza,2015-04-07,1.902e-05
Zaragoza,2015-04-23,1.705e-05
Zaragoza,2015-05-09,1.3330000000000001e-05
Zaragoza,2015-05-25,1.3950000000000002e-05
Zaragoza,2015-06-10,1.979e-05
Zaragoza,2015-06-26,1.427e-05
Zaragoza,2015-07-12,1.455e-05
Zaragoza,2015-07-28,1.4099999999999999e-05
Zaragoza,2015-08-13,1.2839999999999999e-05
Zaragoza,2015-08-29,1.4210000000000001e-05
Zaragoza,2015-09-14,1.467e-05
Zaragoza,2015-09-30,1.2920000000000002e-05
Zaragoza,2015-10-16,1.243e-05
Zaragoza,2015-11-01,1.2750000000000002e-05
Zaragoza,2015-11-17,1.143e-05
Zaragoza,2015-12-03,8.69e-06
Zaragoza,2015-12-19,5.95e-06
Zaragoza,2016-01-01,8.11e-06
Zaragoza,2016-01-17,1.113e-05
Zaragoza,2016-02-02,8.26e-06
Zaragoza,2016-02-18,1.122e-05
Zaragoza,2016-03-05,1.02e-05
Zaragoza,2016-03-21,1.2080000000000001e-05
Zaragoza,2016-04-06,1.261e-05
Zaragoza,2016-04-22,1.412e-05
Zaragoza,2016-05-08,1.5850000000000002e-05
Zaragoza,2016-05-24,1.597e-05
Zaragoza,2016-06-09,1.636e-05
Zaragoza,2016-06-25,1.841e-05
Zaragoza,2016-07-11,1.2650000000000001e-05
Zaragoza,2016-07-27,1.3950000000000002e-05
Zaragoza,2016-08-12,1.3880000000000001e-05
Zaragoza,2016-08-28,1.236e-05
Zaragoza,2016-09-13,1.2260000000000001e-05
Zaragoza,2016-09-29,1.2470000000000001e-05
Zaragoza,2016-10-15,8.56e-06
Zaragoza,2016-10-31,7.480000000000001e-06
Zaragoza,2016-11-16,8.11e-06
Zaragoza,2016-12-02,1.0340000000000001e-05
Zaragoza,2016-12-18,1.023e-05
Zaragoza,2017-01-01,1.012e-05
Zaragoza,2017-01-17,8.570000000000001e-06
Zaragoza,2017-02-02,8.890000000000001e-06
Zaragoza,2017-02-18,9.66e-06
Zaragoza,2017-03-06,1.06e-05
Zaragoza,2017-03-22,1.258e-05
Zaragoza,2017-04-07,1.609e-05
Zaragoza,2017-04-23,1.823e-05
Zaragoza,2017-05-09,1.452e-05
Zaragoza,2017-05-25,1.895e-05
Zaragoza,2017-06-10,1.582e-05
Zaragoza,2017-06-26,1.276e-05
Zaragoza,2017-07-12,1.8220000000000002e-05
Zaragoza,2017-07-28,1.5190000000000002e-05
Zaragoza,2017-08-13,1.535e-05
Zaragoza,2017-08-29,1.248e-05
Zaragoza,2017-09-14,1.497e-05
Zaragoza,2017-09-30,1.3710000000000001e-05
Zaragoza,2017-10-16,1.461e-05
Zaragoza,2017-11-01,9.36e-06
Zaragoza,2017-11-17,1.543e-05
Zaragoza,2017-12-03,7.83e-06
Zaragoza,2017-12-19,9.410000000000001e-06
Zaragoza,2018-01-01,9.410000000000001e-06
Zaragoza,2018-01-17,7.96e-06
Zaragoza,2018-02-02,9.78e-06
Zaragoza,2018-02-18,7.630000000000001e-06
Zaragoza,2018-03-06,1.088e-05
Zaragoza,2018-03-22,1.1210000000000001e-05
Zaragoza,2018-04-07,1.253e-05
Zaragoza,2018-04-23,1.5870000000000002e-05
Zaragoza,2018-05-09,1.826e-05
Zaragoza,2018-05-25,1.3980000000000002e-05
Zaragoza,2018-06-10,1.5260000000000003e-05
Zaragoza,2018-06-26,1.4249999999999999e-05
Zaragoza,2018-07-12,1.9800000000000004e-05
Zaragoza,2018-07-28,1.3750000000000002e-05
Zaragoza,2018-08-13,1.475e-05
Zaragoza,2018-08-29,1.432e-05
Zaragoza,2018-09-14,1.1500000000000002e-05
Zaragoza,2018-09-30,1.3020000000000002e-05
Zaragoza,2018-10-16,1.2450000000000001e-05
Zaragoza,2018-11-01,1.172e-05
Zaragoza,2018-11-17,9.39e-06
Zaragoza,2018-12-03,1.0670000000000001e-05
Zaragoza,2018-12-19,1.083e-05
Zaragoza,2019-01-01,1.059e-05
Zaragoza,2019-01-17,1.036e-05
Zaragoza,2019-02-02,1.0130000000000001e-05
Zaragoza,2019-02-18,9.180000000000002e-06
Zaragoza,2019-03-06,1.0100000000000002e-05
Zaragoza,2019-03-22,9.600000000000001e-06
Zaragoza,2019-04-07,1.3270000000000002e-05
Zaragoza,2019-04-23,1.314e-05
Zaragoza,2019-05-09,1.3450000000000002e-05
Zaragoza,2019-05-25,1.673e-05
Zaragoza,2019-06-10,1.58e-05
Zaragoza,2019-06-26,1.5070000000000001e-05
Zaragoza,2019-07-12,1.464e-05
Zaragoza,2019-07-28,1.5010000000000002e-05
Zaragoza,2019-08-13,1.2920000000000002e-05
Zaragoza,2019-08-29,1.5110000000000003e-05
Zaragoza,2019-09-14,1.45e-05
Zaragoza,2019-09-30,1.4510000000000002e-05
Zaragoza,2019-10-16,1.51e-05
Zaragoza,2019-11-01,9.640000000000001e-06
Zaragoza,2019-11-17,1.1580000000000001e-05
Zaragoza,2019-12-03,1.177e-05
Zaragoza,2019-12-19,1.0555e-05
Zaragoza,2020-01-01,9.34e-06
Zaragoza,2020-01-17,1.001e-05
Zaragoza,2020-02-02,1.0680000000000001e-05
Zaragoza,2020-02-18,1.156e-05
Zaragoza,2020-03-05,1.016e-05
Zaragoza,2020-03-21,1.1160000000000002e-05
Zaragoza,2020-04-06,1.3039999999999999e-05
Zaragoza,2020-04-22,1.904e-05
Zaragoza,2020-05-08,1.7480000000000002e-05
Zaragoza,2020-05-24,1.4770000000000001e-05
Zaragoza,2020-06-09,1.4330000000000002e-05
Zaragoza,2020-06-25,1.5470000000000003e-05
Zaragoza,2020-07-11,1.601e-05
Zaragoza,2020-07-27,1.668e-05
Zaragoza,2020-08-12,1.336e-05
Zaragoza,2020-08-28,1.4249999999999999e-05
Zaragoza,2020-09-13,1.326e-05
Zaragoza,2020-09-29,1.3830000000000001e-05
Zaragoza,2020-10-15,1.235e-05
Zaragoza,2020-10-31,1.035e-05
Zaragoza,2020-11-16,1.1020000000000001e-05
Zaragoza,2020-12-02,1.061e-05
Zaragoza,2020-12-18,1.1360000000000001e-05
Zaragoza,2021-01-01,1.018e-05
Zaragoza,2021-01-17,9.35e-06
Zaragoza,2021-02-02,1.4130000000000002e-05
Zaragoza,2021-02-18,1.053e-05
Zaragoza,2021-03-06,1.056e-05
Zaragoza,2021-03-22,1.233e-05
Zaragoza,2021-04-07,1.408e-05
Zaragoza,2021-04-23,1.482e-05
Zaragoza,2021-05-09,1.618e-05
Zaragoza,2021-05-25,1.43e-05
Zaragoza,2021-06-10,1.706e-05
Zaragoza,2021-06-26,1.582e-05
Zaragoza,2021-07-12,1.461e-05
Zaragoza,2021-07-28,1.5e-05
Zaragoza,2021-08-13,1.5190000000000002e-05
Zaragoza,2021-08-29,1.3100000000000002e-05
Zaragoza,2021-09-14,1.267e-05
Zaragoza,2021-09-30,1.4230000000000001e-05
Zaragoza,2021-10-16,1.216e-05
Zaragoza,2021-11-01,1.2720000000000002e-05
Zaragoza,2021-11-17,1.2509999999999999e-05
Zaragoza,2021-12-03,1.143e-05
Zaragoza,2021-12-19,9.28e-06
Zaragoza,2022-01-01,7.54e-06
Zaragoza,2022-01-17,7.96e-06
Zaragoza,2022-02-02,8.83e-06
Zaragoza,2022-02-18,1.3350000000000001e-05
Zaragoza,2022-03-06,1.09e-05
Zaragoza,2022-03-22,9.24e-06
Zaragoza,2022-04-07,1.1360000000000001e-05
Zaragoza,2022-04-23,1.612e-05
Zaragoza,2022-05-09,1.542e-05
Zaragoza,2022-05-25,1.6150000000000003e-05
Zaragoza,2022-06-10,1.449e-05
Zaragoza,2022-06-26,1.303e-05
Zaragoza,2022-07-12,1.3130000000000001e-05
Zaragoza,2022-07-28,1.2590000000000001e-05
Zaragoza,2022-08-13,1.6000000000000003e-05
Zaragoza,2022-08-29,1.479e-05
Zaragoza,2022-09-14,1.464e-05
Zaragoza,2022-09-30,1.0090000000000002e-05
Zaragoza,2022-10-16,1.0850000000000001e-05
Zaragoza,2022-11-01,1.161e-05
Zaragoza,2022-11-17,1.0970000000000002e-05
Zaragoza,2022-12-03,7.5600000000000005e-06
Zaragoza,2022-12-19,2.284e-05
Zaragoza,2023-01-01,1.213e-05
Zaragoza,2023-01-17,1.1010000000000001e-05
Zaragoza,2023-02-02,8.59e-06
Zaragoza,2023-02-18,8.09e-06
Zaragoza,2023-03-06,1.093e-05
Zaragoza,2023-03-22,1.285e-05
Zaragoza,2023-04-07,1.582e-05
Zaragoza,2023-04-23,1.4130000000000002e-05
Zaragoza,2023-05-09,1.7680000000000004e-05
Zaragoza,2023-05-25,1.6000000000000003e-05
Zaragoza,2023-06-10,1.465e-05
Zaragoza,2023-06-26,1.546e-05
Zaragoza,2023-07-12,1.588e-05
Zaragoza,2023-07-28,1.432e-05
Zaragoza,2023-08-13,1.594e-05
Zaragoza,2023-08-29,1.3020000000000002e-05
Zaragoza,2023-09-14,1.3800000000000002e-05
Zaragoza,2023-09-30,1.358e-05
Zaragoza,2023-10-16,1.3710000000000001e-05
Zaragoza,2023-11-01,1.225e-05
Zaragoza,2023-11-17,1.224e-05
Zaragoza,2023-12-03,1.056e-05
Zaragoza,2023-12-19,9.83e-06
Zaragoza,2024-01-01,8.43e-06
Zaragoza,2024-01-17,1.0100000000000002e-05
Zaragoza,2024-02-02,8.85e-06
Zaragoza,2024-02-18,8.400000000000001e-06
Zaragoza,2024-03-05,1.117e-05
Zaragoza,2024-03-21,1.2295e-05
Zaragoza,2024-04-06,1.3420000000000002e-05
Zaragoza,2024-04-22,1.601e-05
Zaragoza,2024-05-08,1.876e-05
Zaragoza,2024-05-24,1.591e-05
Zaragoza,2024-06-09,1.4710000000000001e-05
Zaragoza,2024-06-25,1.311e-05
Zaragoza,2024-07-11,1.913e-05
Zaragoza,2024-07-27,1.461e-05
Zaragoza,2024-08-12,1.4210000000000001e-05
Zaragoza,2024-08-28,1.545e-05
Zaragoza,2024-09-13,1.56e-05
Zaragoza,2024-09-29,1.159e-05
Zaragoza,2024-10-15,1.56e-05
Zaragoza,2024-10-31,1.977e-05
Zaragoza,2024-11-16,8.1e-06
Zaragoza,2024-12-02,1.1500000000000002e-05
Zaragoza,2024-12-18,8.500000000000002e-06
